,Drug-Gene Pair Cluster,Dependency Path Cluster
6427,28.0,0.0
6428,19.0,0.0
6429,4.0,0.0
6430,2.0,0.0
6431,3.0,0.0
6432,23.0,0.0
6433,22.0,0.0
6434,4.0,0.0
6435,18.0,0.0
6436,23.0,0.0
6437,18.0,0.0
6438,22.0,0.0
6439,28.0,9.0
6440,24.0,0.0
6441,27.0,0.0
6442,2.0,0.0
6443,23.0,0.0
6444,14.0,0.0
6445,2.0,0.0
6446,14.0,0.0
6447,14.0,0.0
6448,29.0,8.0
6449,14.0,0.0
6450,24.0,0.0
6451,26.0,57.0
6452,14.0,57.0
6453,18.0,57.0
6454,18.0,57.0
6455,2.0,0.0
6456,4.0,0.0
6457,23.0,0.0
6458,8.0,80.0
6459,28.0,0.0
6460,2.0,0.0
6461,2.0,0.0
6462,18.0,0.0
6463,0.0,0.0
6464,14.0,0.0
6465,10.0,0.0
6466,3.0,8.0
6467,22.0,0.0
6468,2.0,17.0
6469,26.0,53.0
6470,18.0,0.0
6471,0.0,0.0
6472,14.0,0.0
6473,14.0,0.0
6474,14.0,0.0
6475,22.0,0.0
6476,7.0,79.0
6477,3.0,7.0
6478,0.0,0.0
6479,3.0,46.0
6480,23.0,0.0
6481,25.0,80.0
6482,28.0,0.0
6483,14.0,0.0
6484,5.0,0.0
6485,25.0,0.0
6486,23.0,24.0
6487,18.0,0.0
6488,2.0,0.0
6489,8.0,89.0
6490,14.0,0.0
6491,24.0,0.0
6492,19.0,0.0
6493,19.0,0.0
6494,10.0,0.0
6495,2.0,0.0
6496,2.0,0.0
6497,2.0,122.0
6498,1.0,0.0
6499,10.0,122.0
6500,0.0,97.0
6501,8.0,97.0
6502,14.0,21.0
6503,22.0,0.0
6504,6.0,108.0
6505,2.0,108.0
6506,21.0,0.0
6507,14.0,0.0
6508,24.0,0.0
6509,22.0,0.0
6510,18.0,98.0
6511,26.0,37.0
6512,14.0,85.0
6513,2.0,13.0
6514,1.0,0.0
6515,22.0,0.0
6516,23.0,53.0
6517,19.0,83.0
6518,18.0,15.0
6519,11.0,99.0
6520,29.0,99.0
6521,26.0,57.0
6522,23.0,39.0
6523,2.0,0.0
6524,24.0,39.0
6525,14.0,98.0
6526,18.0,0.0
6527,10.0,0.0
6528,23.0,0.0
6529,17.0,0.0
6530,23.0,0.0
6531,2.0,0.0
6532,2.0,0.0
6533,2.0,0.0
6534,18.0,22.0
6535,14.0,112.0
6536,2.0,15.0
6537,9.0,0.0
6538,23.0,0.0
6539,2.0,69.0
6540,19.0,0.0
6541,1.0,0.0
6542,2.0,0.0
6543,18.0,0.0
6544,23.0,0.0
6545,2.0,37.0
6546,22.0,37.0
6547,14.0,65.0
6548,14.0,20.0
6549,18.0,110.0
6550,8.0,0.0
6551,22.0,0.0
6552,14.0,0.0
6553,23.0,0.0
6554,28.0,0.0
6555,18.0,20.0
6556,28.0,90.0
6557,4.0,114.0
6558,23.0,90.0
6559,14.0,86.0
6560,14.0,0.0
6561,14.0,0.0
6562,22.0,61.0
6563,2.0,0.0
6564,23.0,0.0
6565,4.0,98.0
6566,29.0,0.0
6567,14.0,0.0
6568,22.0,0.0
6569,18.0,0.0
6570,8.0,0.0
6571,8.0,116.0
6572,2.0,0.0
6573,4.0,119.0
6574,14.0,0.0
6575,0.0,0.0
6576,19.0,0.0
6577,18.0,97.0
6578,11.0,4.0
6579,22.0,97.0
6580,23.0,31.0
6581,3.0,0.0
6582,7.0,0.0
6583,22.0,0.0
6584,23.0,0.0
6585,13.0,5.0
6586,20.0,0.0
6587,18.0,0.0
6588,15.0,0.0
6589,27.0,0.0
6590,6.0,118.0
6591,26.0,11.0
6592,3.0,54.0
6593,3.0,0.0
6594,15.0,55.0
6595,18.0,1.0
6596,5.0,68.0
6597,2.0,0.0
6598,2.0,0.0
6599,8.0,23.0
6600,25.0,0.0
6601,2.0,0.0
6602,26.0,32.0
6603,0.0,28.0
6604,12.0,122.0
6605,18.0,32.0
6606,18.0,42.0
6607,23.0,28.0
6608,22.0,120.0
6609,14.0,49.0
6610,14.0,49.0
6611,18.0,89.0
6612,5.0,49.0
6613,14.0,8.0
6614,18.0,49.0
6615,4.0,8.0
6616,16.0,49.0
6617,4.0,0.0
6618,10.0,0.0
6619,22.0,111.0
6620,23.0,25.0
6621,14.0,0.0
6622,10.0,58.0
6623,23.0,15.0
6624,8.0,124.0
6625,1.0,100.0
6626,23.0,0.0
6627,8.0,65.0
6628,19.0,64.0
6629,14.0,78.0
6630,18.0,124.0
6631,23.0,36.0
6632,27.0,0.0
6633,18.0,0.0
6634,24.0,29.0
6635,13.0,0.0
6636,2.0,35.0
6637,26.0,35.0
6638,23.0,76.0
6639,26.0,76.0
6640,13.0,123.0
6641,14.0,100.0
6642,22.0,5.0
6643,11.0,81.0
6644,10.0,19.0
6645,23.0,64.0
6646,23.0,100.0
6647,22.0,0.0
6648,15.0,0.0
6649,14.0,0.0
6650,21.0,0.0
6651,17.0,0.0
6652,14.0,111.0
6653,8.0,29.0
6654,18.0,0.0
6655,8.0,0.0
6656,8.0,114.0
6657,22.0,0.0
6658,19.0,0.0
6659,4.0,0.0
6660,8.0,0.0
6661,2.0,0.0
6662,7.0,61.0
6663,14.0,4.0
6664,14.0,31.0
6665,18.0,0.0
6666,4.0,0.0
6667,9.0,0.0
6668,14.0,0.0
6669,14.0,0.0
6670,15.0,91.0
6671,18.0,0.0
6672,13.0,0.0
6673,0.0,0.0
6674,23.0,30.0
6675,14.0,54.0
6676,18.0,0.0
6677,14.0,97.0
6678,23.0,30.0
6679,0.0,0.0
6680,4.0,97.0
6681,22.0,0.0
6682,14.0,0.0
6683,15.0,0.0
6684,20.0,0.0
6685,28.0,0.0
6686,21.0,14.0
6687,11.0,8.0
6688,14.0,8.0
6689,23.0,29.0
6690,18.0,0.0
6691,26.0,0.0
6692,2.0,0.0
6693,18.0,23.0
6694,23.0,1.0
6695,14.0,116.0
6696,0.0,0.0
6697,24.0,0.0
6698,12.0,0.0
6699,18.0,34.0
6700,2.0,0.0
6701,2.0,108.0
6702,23.0,0.0
6703,13.0,0.0
6704,14.0,89.0
6705,29.0,89.0
6706,18.0,89.0
6707,2.0,70.0
6708,8.0,89.0
6709,23.0,89.0
6710,18.0,70.0
6711,10.0,89.0
6712,26.0,70.0
6713,8.0,7.0
6714,23.0,89.0
6715,29.0,89.0
6716,6.0,89.0
6717,12.0,89.0
6718,2.0,118.0
6719,8.0,89.0
6720,18.0,7.0
6721,8.0,7.0
6722,19.0,89.0
6723,21.0,89.0
6724,2.0,51.0
6725,2.0,70.0
6726,26.0,89.0
6727,14.0,89.0
6728,18.0,70.0
6729,14.0,89.0
6730,14.0,118.0
6731,2.0,89.0
6732,26.0,89.0
6733,20.0,70.0
6734,18.0,89.0
6735,14.0,118.0
6736,18.0,0.0
6737,14.0,0.0
6738,2.0,0.0
6739,18.0,0.0
6740,14.0,20.0
6741,27.0,0.0
6742,14.0,8.0
6743,22.0,0.0
6744,18.0,0.0
6745,26.0,0.0
6746,29.0,0.0
6747,2.0,0.0
6748,23.0,0.0
6749,12.0,0.0
6750,1.0,0.0
6751,1.0,0.0
6752,23.0,0.0
6753,9.0,0.0
6754,15.0,0.0
6755,3.0,0.0
6756,14.0,0.0
6757,23.0,77.0
6758,14.0,9.0
6759,23.0,0.0
6760,2.0,0.0
6761,23.0,0.0
6762,0.0,0.0
6763,18.0,0.0
6764,14.0,10.0
6765,2.0,20.0
6766,24.0,0.0
6767,23.0,107.0
6768,23.0,26.0
6769,23.0,0.0
6770,17.0,15.0
6771,18.0,29.0
6772,23.0,0.0
6773,2.0,19.0
6774,14.0,0.0
6775,8.0,64.0
6776,22.0,0.0
6777,26.0,56.0
6778,7.0,85.0
6779,2.0,0.0
6780,7.0,17.0
6781,9.0,0.0
6782,2.0,0.0
6783,22.0,0.0
6784,14.0,0.0
6785,4.0,0.0
6786,14.0,0.0
6787,18.0,0.0
6788,2.0,0.0
6789,0.0,0.0
6790,23.0,68.0
6791,0.0,0.0
6792,23.0,0.0
6793,17.0,79.0
6794,1.0,0.0
6795,18.0,0.0
6796,28.0,0.0
6797,25.0,53.0
6798,23.0,0.0
6799,23.0,0.0
6800,23.0,87.0
6801,14.0,0.0
6802,8.0,0.0
6803,0.0,46.0
6804,2.0,0.0
6805,0.0,0.0
6806,14.0,0.0
6807,18.0,0.0
6808,2.0,0.0
6809,8.0,97.0
6810,23.0,0.0
6811,18.0,0.0
6812,14.0,72.0
6813,14.0,0.0
6814,2.0,0.0
6815,2.0,0.0
6816,10.0,104.0
6817,23.0,61.0
6818,22.0,0.0
6819,2.0,0.0
6820,23.0,98.0
6821,2.0,0.0
6822,18.0,0.0
6823,10.0,0.0
6824,28.0,0.0
6825,7.0,0.0
6826,2.0,0.0
6827,23.0,72.0
6828,18.0,0.0
6829,6.0,0.0
6830,23.0,0.0
6831,19.0,0.0
6832,13.0,0.0
6833,10.0,0.0
6834,23.0,0.0
6835,18.0,0.0
6836,0.0,0.0
6837,23.0,65.0
6838,23.0,64.0
6839,2.0,0.0
6840,23.0,0.0
6841,13.0,0.0
6842,9.0,23.0
6843,15.0,77.0
6844,18.0,0.0
6845,18.0,0.0
6846,14.0,0.0
6847,29.0,77.0
6848,23.0,119.0
6849,23.0,123.0
6850,22.0,77.0
6851,14.0,0.0
6852,23.0,87.0
6853,0.0,0.0
6854,14.0,0.0
6855,2.0,0.0
6856,15.0,0.0
6857,2.0,0.0
6858,23.0,38.0
6859,18.0,0.0
6860,27.0,38.0
6861,15.0,38.0
6862,14.0,0.0
6863,5.0,21.0
6864,23.0,0.0
6865,0.0,0.0
6866,23.0,0.0
6867,2.0,0.0
6868,27.0,104.0
6869,18.0,0.0
6870,14.0,0.0
6871,22.0,0.0
6872,18.0,0.0
6873,2.0,0.0
6874,14.0,0.0
6875,0.0,0.0
6876,8.0,0.0
6877,23.0,42.0
6878,18.0,0.0
6879,14.0,0.0
6880,2.0,18.0
6881,0.0,0.0
6882,24.0,0.0
6883,0.0,58.0
6884,28.0,0.0
6885,18.0,0.0
6886,2.0,0.0
6887,14.0,0.0
6888,18.0,0.0
6889,18.0,0.0
6890,24.0,0.0
6891,22.0,8.0
6892,29.0,0.0
6893,23.0,0.0
6894,18.0,0.0
6895,18.0,0.0
6896,18.0,114.0
6897,18.0,17.0
6898,27.0,34.0
6899,3.0,0.0
6900,23.0,0.0
6901,0.0,0.0
6902,3.0,0.0
6903,27.0,0.0
6904,4.0,0.0
6905,2.0,0.0
6906,5.0,0.0
6907,24.0,0.0
6908,0.0,53.0
6909,4.0,79.0
6910,2.0,0.0
6911,18.0,0.0
6912,0.0,70.0
6913,9.0,9.0
6914,19.0,70.0
6915,14.0,59.0
6916,4.0,70.0
6917,18.0,70.0
6918,28.0,103.0
6919,2.0,57.0
6920,23.0,0.0
6921,18.0,0.0
6922,0.0,0.0
6923,4.0,116.0
6924,24.0,116.0
6925,0.0,46.0
6926,14.0,104.0
6927,29.0,0.0
6928,23.0,97.0
6929,25.0,39.0
6930,2.0,2.0
6931,19.0,0.0
6932,18.0,8.0
6933,27.0,0.0
6934,13.0,0.0
6935,27.0,4.0
6936,2.0,8.0
6937,18.0,0.0
6938,29.0,0.0
6939,20.0,0.0
6940,22.0,0.0
6941,28.0,0.0
6942,12.0,0.0
6943,17.0,0.0
6944,23.0,0.0
6945,0.0,69.0
6946,18.0,0.0
6947,23.0,0.0
6948,17.0,0.0
6949,14.0,0.0
6950,0.0,0.0
6951,18.0,0.0
6952,18.0,13.0
6953,18.0,0.0
6954,23.0,0.0
6955,18.0,6.0
6956,18.0,119.0
6957,14.0,6.0
6958,23.0,0.0
6959,4.0,116.0
6960,8.0,0.0
6961,18.0,36.0
6962,14.0,0.0
6963,23.0,19.0
6964,2.0,68.0
6965,23.0,100.0
6966,29.0,123.0
6967,13.0,0.0
6968,24.0,0.0
6969,26.0,0.0
6970,15.0,0.0
6971,14.0,28.0
6972,1.0,102.0
6973,18.0,0.0
6974,1.0,0.0
6975,0.0,77.0
6976,6.0,0.0
6977,23.0,0.0
6978,11.0,33.0
6979,14.0,36.0
6980,24.0,15.0
6981,2.0,20.0
6982,28.0,84.0
6983,23.0,0.0
6984,1.0,35.0
6985,2.0,0.0
6986,25.0,0.0
6987,23.0,0.0
6988,0.0,0.0
6989,23.0,0.0
6990,2.0,4.0
6991,18.0,37.0
6992,23.0,37.0
6993,14.0,0.0
6994,14.0,0.0
6995,22.0,0.0
6996,28.0,21.0
6997,26.0,0.0
6998,0.0,0.0
6999,17.0,0.0
7000,14.0,0.0
7001,1.0,0.0
7002,27.0,0.0
7003,22.0,0.0
7004,14.0,0.0
7005,3.0,0.0
7006,0.0,0.0
7007,18.0,0.0
7008,18.0,0.0
7009,17.0,0.0
7010,12.0,0.0
7011,18.0,0.0
7012,23.0,0.0
7013,0.0,0.0
7014,2.0,0.0
7015,2.0,0.0
7016,7.0,20.0
7017,26.0,0.0
7018,18.0,0.0
7019,28.0,0.0
7020,28.0,33.0
7021,28.0,0.0
7022,27.0,0.0
7023,18.0,0.0
7024,14.0,36.0
7025,23.0,6.0
7026,19.0,6.0
7027,8.0,6.0
7028,17.0,0.0
7029,23.0,22.0
7030,2.0,6.0
7031,18.0,20.0
7032,13.0,0.0
7033,0.0,0.0
7034,28.0,0.0
7035,23.0,54.0
7036,8.0,0.0
7037,21.0,29.0
7038,4.0,0.0
7039,0.0,81.0
7040,0.0,20.0
7041,11.0,33.0
7042,14.0,0.0
7043,2.0,85.0
7044,14.0,0.0
7045,8.0,91.0
7046,0.0,0.0
7047,27.0,0.0
7048,28.0,64.0
7049,14.0,100.0
7050,13.0,0.0
7051,25.0,107.0
7052,6.0,49.0
7053,23.0,70.0
7054,27.0,0.0
7055,0.0,0.0
7056,14.0,84.0
7057,2.0,109.0
7058,18.0,0.0
7059,18.0,46.0
7060,23.0,46.0
7061,2.0,46.0
7062,14.0,46.0
7063,25.0,46.0
7064,9.0,46.0
7065,23.0,46.0
7066,3.0,9.0
7067,4.0,9.0
7068,10.0,46.0
7069,2.0,46.0
7070,20.0,0.0
7071,2.0,0.0
7072,23.0,0.0
7073,10.0,0.0
7074,24.0,97.0
7075,25.0,104.0
7076,9.0,0.0
7077,22.0,124.0
7078,18.0,97.0
7079,13.0,97.0
7080,2.0,54.0
7081,14.0,54.0
7082,13.0,54.0
7083,23.0,54.0
7084,19.0,54.0
7085,18.0,111.0
7086,23.0,0.0
7087,23.0,51.0
7088,14.0,28.0
7089,2.0,9.0
7090,10.0,0.0
7091,2.0,38.0
7092,18.0,0.0
7093,0.0,0.0
7094,8.0,0.0
7095,18.0,0.0
7096,0.0,0.0
7097,20.0,0.0
7098,5.0,0.0
7099,23.0,60.0
7100,23.0,0.0
7101,17.0,0.0
7102,3.0,0.0
7103,14.0,0.0
7104,2.0,0.0
7105,26.0,0.0
7106,18.0,0.0
7107,25.0,0.0
7108,14.0,0.0
7109,17.0,0.0
7110,26.0,0.0
7111,23.0,0.0
7112,18.0,0.0
7113,23.0,0.0
7114,10.0,0.0
7115,23.0,0.0
7116,9.0,0.0
7117,8.0,0.0
7118,11.0,0.0
7119,18.0,0.0
7120,29.0,0.0
7121,19.0,0.0
7122,14.0,0.0
7123,26.0,116.0
7124,18.0,0.0
7125,18.0,105.0
7126,14.0,87.0
7127,14.0,0.0
7128,2.0,0.0
7129,22.0,0.0
7130,18.0,0.0
7131,2.0,12.0
7132,14.0,0.0
7133,18.0,8.0
7134,10.0,80.0
7135,23.0,0.0
7136,2.0,0.0
7137,2.0,97.0
7138,23.0,111.0
7139,22.0,0.0
7140,4.0,0.0
7141,18.0,54.0
7142,22.0,0.0
7143,18.0,0.0
7144,26.0,98.0
7145,19.0,0.0
7146,23.0,0.0
7147,2.0,0.0
7148,18.0,0.0
7149,22.0,109.0
7150,2.0,97.0
7151,29.0,109.0
7152,25.0,0.0
7153,6.0,94.0
7154,0.0,0.0
7155,6.0,0.0
7156,29.0,0.0
7157,28.0,28.0
7158,9.0,77.0
7159,7.0,0.0
7160,14.0,0.0
7161,25.0,0.0
7162,18.0,20.0
7163,17.0,0.0
7164,14.0,29.0
7165,23.0,79.0
7166,26.0,0.0
7167,0.0,0.0
7168,14.0,0.0
7169,18.0,9.0
7170,5.0,0.0
7171,21.0,67.0
7172,2.0,70.0
7173,7.0,0.0
7174,17.0,0.0
7175,23.0,0.0
7176,14.0,0.0
7177,14.0,0.0
7178,9.0,0.0
7179,22.0,0.0
7180,24.0,0.0
7181,2.0,0.0
7182,19.0,71.0
7183,28.0,4.0
7184,14.0,61.0
7185,14.0,61.0
7186,18.0,8.0
7187,23.0,4.0
7188,12.0,43.0
7189,14.0,0.0
7190,18.0,0.0
7191,18.0,0.0
7192,6.0,51.0
7193,16.0,59.0
7194,22.0,0.0
7195,0.0,101.0
7196,19.0,101.0
7197,2.0,0.0
7198,14.0,0.0
7199,2.0,70.0
7200,23.0,49.0
7201,15.0,0.0
7202,23.0,0.0
7203,19.0,8.0
7204,22.0,0.0
7205,19.0,0.0
7206,22.0,0.0
7207,0.0,100.0
7208,18.0,0.0
7209,18.0,0.0
7210,14.0,0.0
7211,8.0,0.0
7212,0.0,0.0
7213,22.0,20.0
7214,23.0,0.0
7215,22.0,0.0
7216,14.0,70.0
7217,23.0,0.0
7218,12.0,0.0
7219,2.0,0.0
7220,23.0,0.0
7221,22.0,0.0
7222,23.0,0.0
7223,18.0,0.0
7224,18.0,48.0
7225,1.0,36.0
7226,28.0,20.0
7227,23.0,113.0
7228,29.0,20.0
7229,2.0,20.0
7230,23.0,20.0
7231,2.0,0.0
7232,22.0,0.0
7233,2.0,0.0
7234,28.0,0.0
7235,19.0,100.0
7236,2.0,110.0
7237,23.0,0.0
7238,23.0,0.0
7239,26.0,0.0
7240,23.0,97.0
7241,18.0,0.0
7242,18.0,0.0
7243,2.0,46.0
7244,0.0,46.0
7245,26.0,0.0
7246,2.0,39.0
7247,2.0,0.0
7248,18.0,0.0
7249,2.0,0.0
7250,7.0,41.0
7251,22.0,116.0
7252,9.0,116.0
7253,23.0,0.0
7254,5.0,0.0
7255,1.0,0.0
7256,3.0,0.0
7257,2.0,0.0
7258,18.0,60.0
7259,7.0,100.0
7260,3.0,54.0
7261,2.0,0.0
7262,13.0,0.0
7263,2.0,0.0
7264,22.0,97.0
7265,13.0,0.0
7266,23.0,46.0
7267,13.0,60.0
7268,23.0,0.0
7269,23.0,0.0
7270,9.0,0.0
7271,22.0,0.0
7272,18.0,
7273,0.0,
7274,2.0,
7275,10.0,
7276,9.0,
7277,1.0,
7278,1.0,
7279,13.0,
7280,4.0,
7281,23.0,
7282,2.0,
7283,2.0,
7284,19.0,
7285,18.0,
7286,11.0,
7287,2.0,
7288,19.0,
7289,2.0,
7290,2.0,
7291,2.0,
7292,19.0,
7293,14.0,
7294,3.0,
7295,9.0,
7296,23.0,
7297,18.0,
7298,18.0,
7299,2.0,
7300,20.0,
7301,2.0,
7302,3.0,
7303,3.0,
7304,17.0,
7305,19.0,
7306,14.0,
7307,28.0,
7308,0.0,
7309,2.0,
7310,19.0,
7311,14.0,
7312,14.0,
7313,16.0,
7314,18.0,
7315,14.0,
7316,0.0,
7317,6.0,
7318,23.0,
7319,2.0,
7320,22.0,
7321,26.0,
7322,0.0,
7323,2.0,
7324,28.0,
7325,0.0,
7326,2.0,
7327,14.0,
7328,28.0,
7329,24.0,
7330,24.0,
7331,22.0,
7332,22.0,
7333,2.0,
7334,15.0,
7335,0.0,
7336,1.0,
7337,2.0,
7338,25.0,
7339,18.0,
7340,2.0,
7341,10.0,
7342,3.0,
7343,1.0,
7344,26.0,
7345,14.0,
7346,8.0,
7347,28.0,
7348,14.0,
7349,18.0,
7350,18.0,
7351,15.0,
7352,23.0,
7353,6.0,
7354,14.0,
7355,18.0,
7356,2.0,
7357,23.0,
7358,20.0,
7359,18.0,
7360,15.0,
7361,23.0,
7362,2.0,
7363,0.0,
7364,18.0,
7365,9.0,
7366,1.0,
7367,18.0,
7368,18.0,
7369,4.0,
7370,18.0,
7371,19.0,
7372,2.0,
7373,8.0,
7374,18.0,
7375,13.0,
7376,27.0,
7377,14.0,
7378,9.0,
7379,2.0,
7380,8.0,
7381,23.0,
7382,14.0,
7383,23.0,
7384,8.0,
7385,2.0,
7386,2.0,
7387,14.0,
7388,18.0,
7389,4.0,
7390,18.0,
7391,14.0,
7392,29.0,
7393,2.0,
7394,19.0,
7395,14.0,
7396,7.0,
7397,14.0,
7398,2.0,
7399,22.0,
7400,14.0,
7401,3.0,
7402,24.0,
7403,2.0,
7404,26.0,
7405,8.0,
7406,18.0,
7407,8.0,
7408,14.0,
7409,2.0,
7410,0.0,
7411,6.0,
7412,14.0,
7413,23.0,
7414,18.0,
7415,18.0,
7416,18.0,
7417,14.0,
7418,2.0,
7419,19.0,
7420,2.0,
7421,3.0,
7422,14.0,
7423,10.0,
7424,14.0,
7425,23.0,
7426,14.0,
7427,8.0,
7428,14.0,
7429,10.0,
7430,23.0,
7431,19.0,
7432,8.0,
7433,2.0,
7434,4.0,
7435,2.0,
7436,21.0,
7437,18.0,
7438,14.0,
7439,18.0,
7440,14.0,
7441,18.0,
7442,18.0,
7443,28.0,
7444,7.0,
7445,0.0,
7446,0.0,
7447,29.0,
7448,23.0,
7449,4.0,
7450,20.0,
7451,19.0,
7452,24.0,
7453,18.0,
7454,19.0,
7455,23.0,
7456,10.0,
7457,12.0,
7458,18.0,
7459,27.0,
7460,14.0,
7461,2.0,
7462,14.0,
7463,26.0,
7464,2.0,
7465,18.0,
7466,8.0,
7467,4.0,
7468,29.0,
7469,18.0,
7470,22.0,
7471,18.0,
7472,23.0,
7473,23.0,
7474,18.0,
7475,22.0,
7476,2.0,
7477,5.0,
7478,23.0,
7479,18.0,
7480,26.0,
7481,6.0,
7482,23.0,
7483,6.0,
7484,14.0,
7485,6.0,
7486,3.0,
7487,15.0,
7488,24.0,
7489,15.0,
7490,0.0,
7491,2.0,
7492,21.0,
7493,14.0,
7494,23.0,
7495,23.0,
7496,2.0,
7497,25.0,
7498,14.0,
7499,19.0,
7500,2.0,
7501,2.0,
7502,2.0,
7503,8.0,
7504,11.0,
7505,14.0,
7506,16.0,
7507,1.0,
7508,0.0,
7509,0.0,
7510,14.0,
7511,3.0,
7512,23.0,
7513,16.0,
7514,21.0,
7515,23.0,
7516,2.0,
7517,25.0,
7518,18.0,
7519,23.0,
7520,2.0,
7521,27.0,
7522,18.0,
7523,22.0,
7524,0.0,
7525,26.0,
7526,2.0,
7527,22.0,
7528,16.0,
7529,2.0,
7530,18.0,
7531,14.0,
7532,23.0,
7533,27.0,
7534,3.0,
7535,23.0,
7536,23.0,
7537,2.0,
7538,2.0,
7539,1.0,
7540,14.0,
7541,23.0,
7542,15.0,
7543,18.0,
7544,14.0,
7545,19.0,
7546,22.0,
7547,14.0,
7548,26.0,
7549,14.0,
7550,2.0,
7551,0.0,
7552,22.0,
7553,2.0,
7554,26.0,
7555,0.0,
7556,10.0,
7557,29.0,
7558,13.0,
7559,14.0,
7560,11.0,
7561,2.0,
7562,2.0,
7563,22.0,
7564,18.0,
7565,2.0,
7566,10.0,
7567,10.0,
7568,14.0,
7569,0.0,
7570,18.0,
7571,23.0,
7572,22.0,
7573,14.0,
7574,0.0,
7575,11.0,
7576,23.0,
7577,21.0,
7578,17.0,
7579,22.0,
7580,20.0,
7581,7.0,
7582,14.0,
7583,2.0,
7584,14.0,
7585,23.0,
7586,23.0,
7587,2.0,
7588,2.0,
7589,18.0,
7590,0.0,
7591,14.0,
7592,14.0,
7593,29.0,
7594,2.0,
7595,14.0,
7596,18.0,
7597,6.0,
7598,2.0,
7599,18.0,
7600,4.0,
7601,0.0,
7602,23.0,
7603,6.0,
7604,23.0,
7605,23.0,
7606,14.0,
7607,18.0,
7608,29.0,
7609,2.0,
7610,18.0,
7611,18.0,
7612,10.0,
7613,26.0,
7614,13.0,
7615,19.0,
7616,2.0,
7617,23.0,
7618,2.0,
7619,8.0,
7620,18.0,
7621,5.0,
7622,14.0,
7623,1.0,
7624,0.0,
7625,14.0,
7626,14.0,
7627,29.0,
7628,15.0,
7629,14.0,
7630,0.0,
7631,0.0,
7632,14.0,
7633,14.0,
7634,22.0,
7635,18.0,
7636,23.0,
7637,1.0,
7638,14.0,
7639,2.0,
7640,1.0,
7641,0.0,
7642,18.0,
7643,19.0,
7644,20.0,
7645,12.0,
7646,18.0,
7647,1.0,
7648,18.0,
7649,23.0,
7650,8.0,
7651,23.0,
7652,16.0,
7653,3.0,
7654,26.0,
7655,14.0,
7656,18.0,
7657,10.0,
7658,14.0,
7659,2.0,
7660,26.0,
7661,25.0,
7662,14.0,
7663,18.0,
7664,15.0,
7665,16.0,
7666,15.0,
7667,27.0,
7668,23.0,
7669,24.0,
7670,9.0,
7671,14.0,
7672,18.0,
7673,19.0,
7674,19.0,
7675,23.0,
7676,18.0,
7677,17.0,
7678,6.0,
7679,14.0,
7680,23.0,
7681,22.0,
7682,14.0,
7683,18.0,
7684,9.0,
7685,22.0,
7686,23.0,
7687,18.0,
7688,29.0,
7689,0.0,
7690,8.0,
7691,18.0,
7692,7.0,
7693,18.0,
7694,14.0,
7695,8.0,
7696,18.0,
7697,2.0,
7698,23.0,
7699,0.0,
7700,22.0,
7701,0.0,
7702,0.0,
7703,0.0,
7704,2.0,
7705,23.0,
7706,8.0,
7707,2.0,
7708,6.0,
7709,6.0,
7710,18.0,
7711,14.0,
7712,15.0,
7713,20.0,
7714,13.0,
7715,18.0,
7716,26.0,
7717,15.0,
7718,25.0,
7719,22.0,
7720,22.0,
7721,8.0,
7722,13.0,
7723,1.0,
7724,25.0,
7725,26.0,
7726,29.0,
7727,14.0,
7728,2.0,
7729,2.0,
7730,23.0,
7731,15.0,
7732,2.0,
7733,28.0,
7734,9.0,
7735,18.0,
7736,0.0,
7737,2.0,
7738,10.0,
7739,11.0,
7740,23.0,
7741,19.0,
7742,2.0,
7743,2.0,
7744,2.0,
7745,22.0,
7746,14.0,
7747,12.0,
7748,2.0,
7749,23.0,
7750,23.0,
7751,11.0,
7752,27.0,
7753,18.0,
7754,2.0,
7755,14.0,
7756,7.0,
7757,2.0,
7758,23.0,
7759,11.0,
7760,23.0,
7761,7.0,
7762,21.0,
7763,12.0,
7764,6.0,
7765,2.0,
7766,2.0,
7767,14.0,
7768,28.0,
7769,26.0,
7770,14.0,
7771,26.0,
7772,28.0,
7773,25.0,
7774,18.0,
7775,29.0,
7776,23.0,
7777,14.0,
7778,18.0,
7779,18.0,
7780,2.0,
7781,1.0,
7782,23.0,
7783,23.0,
7784,3.0,
7785,2.0,
7786,2.0,
7787,0.0,
7788,26.0,
7789,15.0,
7790,14.0,
7791,23.0,
7792,28.0,
7793,18.0,
7794,15.0,
7795,14.0,
7796,14.0,
7797,6.0,
7798,4.0,
7799,2.0,
7800,14.0,
7801,2.0,
7802,18.0,
7803,27.0,
7804,4.0,
7805,18.0,
7806,19.0,
7807,22.0,
7808,23.0,
7809,8.0,
7810,29.0,
7811,0.0,
7812,9.0,
7813,17.0,
7814,20.0,
7815,18.0,
7816,2.0,
7817,13.0,
7818,23.0,
7819,0.0,
7820,27.0,
7821,18.0,
7822,18.0,
7823,23.0,
7824,18.0,
7825,8.0,
7826,8.0,
7827,18.0,
7828,1.0,
7829,2.0,
7830,19.0,
7831,2.0,
7832,26.0,
7833,26.0,
7834,0.0,
7835,0.0,
7836,14.0,
7837,10.0,
7838,20.0,
7839,2.0,
7840,14.0,
7841,22.0,
7842,8.0,
7843,18.0,
7844,8.0,
7845,4.0,
7846,17.0,
7847,12.0,
7848,8.0,
7849,23.0,
7850,14.0,
7851,1.0,
7852,13.0,
7853,6.0,
7854,23.0,
7855,9.0,
